LOC,CC,PC,Is_Long_Parameter_List
71,16,0,FALSE
180,78,0,FALSE
212,77,0,FALSE
58,11,0,FALSE
68,12,0,FALSE
80,14,0,FALSE
685,157,0,FALSE
59,10,0,FALSE
103,66,0,FALSE
110,88,0,FALSE
32,7,0,FALSE
74,45,0,FALSE
48,11,0,FALSE
42,23,0,FALSE
493,290,0,FALSE
189,40,0,FALSE
146,35,0,FALSE
92,45,0,FALSE
84,51,0,FALSE
52,7,0,FALSE
68,16,0,FALSE
69,9,0,FALSE
57,10,0,FALSE
157,31,0,FALSE
257,175,0,FALSE
245,162,0,FALSE
67,47,0,FALSE
90,15,0,FALSE
146,76,0,FALSE
180,117,0,FALSE
72,13,0,FALSE
32,5,0,FALSE
93,22,0,FALSE
190,100,0,FALSE
130,56,0,FALSE
65,47,0,FALSE
100,31,0,FALSE
41,21,0,FALSE
37,6,0,FALSE
168,80,0,FALSE
101,15,0,FALSE
357,173,0,FALSE
149,85,0,FALSE
66,47,0,FALSE
41,16,0,FALSE
46,6,0,FALSE
70,13,0,FALSE
43,20,0,FALSE
190,37,0,FALSE
41,8,1,FALSE
60,2,0,FALSE
61,13,2,FALSE
62,13,2,FALSE
121,26,1,FALSE
95,16,4,FALSE
57,17,2,FALSE
44,9,3,FALSE
68,21,1,FALSE
886,286,0,FALSE
51,21,0,FALSE
82,21,0,FALSE
52,11,0,FALSE
44,9,2,FALSE
31,19,0,FALSE
50,23,0,FALSE
38,22,0,FALSE
131,59,1,FALSE
235,82,0,FALSE
35,11,0,FALSE
80,27,2,FALSE
26,10,1,FALSE
51,12,2,FALSE
62,13,3,FALSE
30,7,4,FALSE
61,11,1,FALSE
58,11,3,FALSE
15,1,1,FALSE
114,17,2,FALSE
32,4,1,FALSE
31,6,4,FALSE
70,4,1,FALSE
57,11,2,FALSE
195,31,2,FALSE
81,10,2,FALSE
30,2,2,FALSE
56,8,4,FALSE
75,15,3,FALSE
34,5,2,FALSE
31,5,3,FALSE
21,5,3,FALSE
49,11,2,FALSE
57,10,2,FALSE
67,14,2,FALSE
66,10,2,FALSE
93,31,2,FALSE
78,16,2,FALSE
72,17,1,FALSE
118,27,1,FALSE
84,12,3,FALSE
43,15,1,FALSE
20,2,2,FALSE
36,10,2,FALSE
21,9,1,FALSE
51,7,0,FALSE
49,5,4,FALSE
42,7,2,FALSE
37,7,3,FALSE
24,6,3,FALSE
53,12,3,FALSE
84,17,2,FALSE
30,8,3,FALSE
52,12,3,FALSE
31,4,3,FALSE
57,1,0,FALSE
41,1,0,FALSE
40,1,0,FALSE
64,16,2,FALSE
61,10,2,FALSE
64,16,1,FALSE
48,8,1,FALSE
59,10,1,FALSE
64,18,3,FALSE
87,14,1,FALSE
46,10,2,FALSE
48,14,1,FALSE
30,7,3,FALSE
27,8,2,FALSE
47,12,2,FALSE
45,14,1,FALSE
47,14,2,FALSE
29,1,1,FALSE
66,18,0,FALSE
17,8,2,FALSE
43,8,1,FALSE
27,7,4,FALSE
63,9,1,FALSE
90,18,0,FALSE
50,16,4,FALSE
23,5,3,FALSE
93,30,1,FALSE
22,8,2,FALSE
32,4,2,FALSE
45,12,1,FALSE
97,1,0,FALSE
102,1,0,FALSE
53,1,0,FALSE
96,19,4,FALSE
357,88,2,FALSE
60,16,1,FALSE
71,17,1,FALSE
159,40,1,FALSE
84,21,3,FALSE
54,17,1,FALSE
24,9,0,FALSE
58,17,1,FALSE
62,16,1,FALSE
38,11,1,FALSE
32,1,1,FALSE
24,1,2,FALSE
28,1,1,FALSE
31,3,3,FALSE
30,11,2,FALSE
13,1,3,FALSE
22,3,4,FALSE
9,6,3,FALSE
62,15,0,FALSE
49,20,0,FALSE
60,11,2,FALSE
31,13,0,FALSE
47,10,1,FALSE
60,13,2,FALSE
45,15,1,FALSE
84,19,2,FALSE
54,15,1,FALSE
41,13,1,FALSE
134,33,3,FALSE
25,4,4,FALSE
48,10,2,FALSE
78,18,1,FALSE
105,25,1,FALSE
35,8,3,FALSE
38,10,0,FALSE
45,11,0,FALSE
49,14,3,FALSE
71,18,0,FALSE
21,3,1,FALSE
32,10,0,FALSE
39,12,0,FALSE
38,8,2,FALSE
31,11,3,FALSE
28,5,4,FALSE
29,10,3,FALSE
88,21,2,FALSE
36,12,2,FALSE
19,5,3,FALSE
32,11,2,FALSE
31,17,1,FALSE
23,9,1,FALSE
6,4,3,FALSE
73,20,1,FALSE
160,40,3,FALSE
38,6,3,FALSE
72,11,1,FALSE
96,16,0,FALSE
125,45,1,FALSE
83,18,1,FALSE
132,37,2,FALSE
57,9,1,FALSE
48,12,2,FALSE
50,9,2,FALSE
101,30,2,FALSE
36,11,2,FALSE
160,33,2,FALSE
129,31,4,FALSE
40,5,2,FALSE
53,13,2,FALSE
40,10,2,FALSE
70,14,2,FALSE
47,14,1,FALSE
48,14,2,FALSE
49,10,4,FALSE
16,7,2,FALSE
52,9,2,FALSE
46,14,1,FALSE
38,15,2,FALSE
24,14,3,FALSE
44,12,3,FALSE
18,10,1,FALSE
54,22,2,FALSE
29,12,1,FALSE
47,12,0,FALSE
53,12,0,FALSE
69,16,2,FALSE
56,10,2,FALSE
76,17,2,FALSE
28,12,1,FALSE
86,18,0,FALSE
20,10,0,FALSE
117,56,1,FALSE
35,22,1,FALSE
151,1,0,FALSE
17,5,4,FALSE
23,12,1,FALSE
21,11,2,FALSE
59,24,2,FALSE
46,21,2,FALSE
51,9,1,FALSE
65,11,3,FALSE
63,17,1,FALSE
58,14,3,FALSE
64,24,1,FALSE
18,4,4,FALSE
51,11,1,FALSE
60,12,1,FALSE
38,6,1,FALSE
26,6,4,FALSE
145,40,1,FALSE
107,27,1,FALSE
44,10,1,FALSE
21,8,2,FALSE
86,25,1,FALSE
7,2,4,FALSE
251,77,1,FALSE
42,10,1,FALSE
57,13,3,FALSE
97,26,4,FALSE
49,8,0,FALSE
50,9,1,FALSE
104,32,0,FALSE
51,7,1,FALSE
54,14,1,FALSE
18,13,1,FALSE
39,9,3,FALSE
47,13,3,FALSE
25,6,4,FALSE
138,29,2,FALSE
37,13,1,FALSE
106,18,1,FALSE
9,3,4,FALSE
172,34,0,FALSE
46,11,2,FALSE
19,10,4,FALSE
23,9,3,FALSE
50,25,1,FALSE
58,13,1,FALSE
54,15,4,FALSE
33,10,4,FALSE
67,16,4,FALSE
39,4,2,FALSE
33,5,3,FALSE
4,4,2,FALSE
10,7,4,FALSE
86,30,4,FALSE
10,7,3,FALSE
120,28,1,FALSE
163,36,1,FALSE
55,9,1,FALSE
21,7,2,FALSE
120,32,1,FALSE
82,21,1,FALSE
32,5,1,FALSE
284,42,1,FALSE
43,20,1,FALSE
47,18,1,FALSE
93,26,2,FALSE
23,11,2,FALSE
37,11,2,FALSE
62,19,2,FALSE
73,22,2,FALSE
75,22,2,FALSE
56,5,3,FALSE
55,5,4,FALSE
63,13,3,FALSE
68,17,1,FALSE
100,25,1,FALSE
144,31,1,FALSE
34,10,1,FALSE
70,11,1,FALSE
49,11,1,FALSE
139,32,1,FALSE
69,14,2,FALSE
108,36,1,FALSE
117,27,1,FALSE
117,31,1,FALSE
285,42,1,FALSE
101,28,2,FALSE
22,5,2,FALSE
171,84,1,FALSE
88,17,1,FALSE
106,18,0,FALSE
29,11,1,FALSE
49,33,2,FALSE
53,33,1,FALSE
37,11,3,FALSE
7,3,3,FALSE
19,6,3,FALSE
88,28,3,FALSE
85,21,0,FALSE
56,8,2,FALSE
21,12,1,FALSE
43,11,1,FALSE
44,12,2,FALSE
31,12,1,FALSE
77,36,1,FALSE
223,60,1,FALSE
275,72,1,FALSE
73,18,1,FALSE
68,22,1,FALSE
46,14,2,FALSE
84,17,3,FALSE
112,24,4,FALSE
46,7,1,FALSE
68,14,1,FALSE
229,91,1,FALSE
32,2,1,FALSE
43,17,2,FALSE
45,11,1,FALSE
63,15,0,FALSE
21,9,0,FALSE
65,19,1,FALSE
87,24,1,FALSE
68,17,0,FALSE
98,23,0,FALSE
25,11,0,FALSE
35,8,0,FALSE
50,13,3,FALSE
47,11,3,FALSE
40,3,2,FALSE
76,17,1,FALSE
41,10,4,FALSE
118,27,3,FALSE
330,91,4,FALSE
11,4,3,FALSE
34,15,4,FALSE
226,43,3,FALSE
37,14,2,FALSE
57,15,2,FALSE
23,5,0,FALSE
130,32,1,FALSE
78,16,0,FALSE
117,20,2,FALSE
55,14,3,FALSE
69,18,1,FALSE
19,7,1,FALSE
46,9,2,FALSE
277,71,0,FALSE
301,61,1,FALSE
53,7,0,FALSE
48,13,0,FALSE
103,18,0,FALSE
62,10,0,FALSE
29,22,0,FALSE
46,7,0,FALSE
41,7,1,FALSE
90,11,1,FALSE
30,3,0,FALSE
469,139,1,FALSE
93,18,2,FALSE
46,13,4,FALSE
24,10,0,FALSE
22,9,0,FALSE
36,10,0,FALSE
586,171,0,FALSE
12,1,4,FALSE
149,33,1,FALSE
44,8,4,FALSE
32,7,3,FALSE
29,4,4,FALSE
40,6,3,FALSE
54,13,2,FALSE
58,13,4,FALSE
35,10,4,FALSE
32,11,3,FALSE
53,14,2,FALSE
28,9,4,FALSE
28,9,2,FALSE
72,16,2,FALSE
219,71,3,FALSE
87,26,3,FALSE
69,22,4,FALSE
61,11,3,FALSE
25,3,1,FALSE
37,8,3,FALSE
36,13,1,FALSE
236,67,3,FALSE
21,9,4,FALSE
45,12,3,FALSE
22,5,3,FALSE
23,3,2,FALSE
54,13,3,FALSE
106,22,3,FALSE
97,25,1,FALSE
44,9,4,FALSE
44,10,3,FALSE
135,35,3,FALSE
66,12,1,FALSE
133,31,3,FALSE
134,29,3,FALSE
74,15,1,FALSE
78,16,4,FALSE
79,17,3,FALSE
20,8,3,FALSE
147,46,1,FALSE
159,32,0,FALSE
44,14,1,FALSE
76,13,3,FALSE
70,21,4,FALSE
41,15,3,FALSE
26,11,1,FALSE
48,6,0,FALSE
2,1,2,FALSE
87,17,2,FALSE
189,28,0,FALSE
120,25,2,FALSE
18,1,4,FALSE
43,7,1,FALSE
36,6,3,FALSE
40,7,3,FALSE
610,124,1,FALSE
566,121,1,FALSE
414,96,2,FALSE
399,94,4,FALSE
559,118,4,FALSE
64,11,2,FALSE
71,13,4,FALSE
73,15,3,FALSE
113,21,3,FALSE
90,18,1,FALSE
128,26,1,FALSE
65,9,3,FALSE
40,14,0,FALSE
20,9,2,FALSE
32,13,1,FALSE
28,4,2,FALSE
44,8,1,FALSE
45,13,2,FALSE
51,6,0,FALSE
68,9,0,FALSE
53,6,0,FALSE
72,23,0,FALSE
76,14,1,FALSE
51,11,2,FALSE
134,28,3,FALSE
22,8,0,FALSE
98,30,1,FALSE
93,17,3,FALSE
28,17,1,FALSE
67,21,3,FALSE
156,48,1,FALSE
45,19,0,FALSE
48,17,1,FALSE
66,18,3,FALSE
63,18,2,FALSE
22,4,4,FALSE
25,13,1,FALSE
15,7,3,FALSE
19,9,2,FALSE
13,11,2,FALSE
100,30,3,FALSE
94,32,3,FALSE
372,112,3,FALSE
41,9,3,FALSE
45,10,3,FALSE
21,3,3,FALSE
46,17,3,FALSE
89,24,1,FALSE
40,12,3,FALSE
40,12,0,FALSE
106,26,3,FALSE
39,10,0,FALSE
103,26,0,FALSE
27,12,0,FALSE
61,15,1,FALSE
46,9,3,FALSE
52,14,3,FALSE
155,37,1,FALSE
84,25,4,FALSE
78,17,2,FALSE
31,14,2,FALSE
57,19,0,FALSE
50,11,3,FALSE
122,17,3,FALSE
192,32,3,FALSE
35,7,2,FALSE
120,34,1,FALSE
140,58,3,FALSE
213,61,4,FALSE
43,18,3,FALSE
31,7,3,FALSE
17,6,3,FALSE
104,33,1,FALSE
18,6,3,FALSE
100,24,3,FALSE
45,9,4,FALSE
41,14,3,FALSE
36,11,1,FALSE
50,9,3,FALSE
154,32,2,FALSE
120,25,1,FALSE
95,20,3,FALSE
90,21,2,FALSE
25,9,2,FALSE
15,8,2,FALSE
73,26,1,FALSE
75,22,1,FALSE
69,23,2,FALSE
55,16,3,FALSE
87,24,2,FALSE
87,27,2,FALSE
116,30,1,FALSE
56,15,1,FALSE
128,35,1,FALSE
72,20,1,FALSE
64,18,0,FALSE
164,52,2,FALSE
64,15,3,FALSE
161,49,1,FALSE
46,15,3,FALSE
51,22,0,FALSE
123,47,0,FALSE
27,12,1,FALSE
45,21,1,FALSE
74,1,0,FALSE
51,24,0,FALSE
134,36,2,FALSE
89,24,3,FALSE
198,53,1,FALSE
59,17,4,FALSE
14,5,4,FALSE
79,18,3,FALSE
46,9,4,FALSE
110,26,2,FALSE
81,18,1,FALSE
36,8,4,FALSE
64,17,3,FALSE
41,15,1,FALSE
38,12,4,FALSE
80,19,4,FALSE
91,20,3,FALSE
85,17,4,FALSE
44,14,3,FALSE
63,12,3,FALSE
96,21,2,FALSE
94,25,1,FALSE
58,11,2,FALSE
112,20,3,FALSE
226,45,2,FALSE
73,17,1,FALSE
53,8,1,FALSE
44,12,1,FALSE
5,3,2,FALSE
17,8,0,FALSE
29,10,2,FALSE
48,17,2,FALSE
148,42,0,FALSE
48,18,2,FALSE
47,18,2,FALSE
44,18,2,FALSE
93,26,3,FALSE
76,20,1,FALSE
23,7,4,FALSE
33,14,3,FALSE
14,6,2,FALSE
58,15,3,FALSE
54,11,4,FALSE
43,12,3,FALSE
54,11,1,FALSE
233,65,3,FALSE
65,16,2,FALSE
704,152,1,FALSE
57,14,4,FALSE
54,13,4,FALSE
130,60,1,FALSE
87,16,0,FALSE
41,16,1,FALSE
46,17,1,FALSE
45,13,3,FALSE
33,15,1,FALSE
55,15,3,FALSE
4,3,0,FALSE
191,46,3,FALSE
23,7,0,FALSE
22,11,2,FALSE
70,39,3,FALSE
35,19,2,FALSE
17,11,2,FALSE
36,12,0,FALSE
59,15,0,FALSE
74,19,3,FALSE
29,6,0,FALSE
24,11,0,FALSE
51,16,0,FALSE
19,8,4,FALSE
13,6,2,FALSE
36,17,2,FALSE
109,33,1,FALSE
35,12,2,FALSE
45,7,2,FALSE
107,42,1,FALSE
40,9,4,FALSE
41,19,1,FALSE
6,3,2,FALSE
35,13,1,FALSE
104,23,1,FALSE
36,14,1,FALSE
81,11,1,FALSE
98,29,2,FALSE
47,21,1,FALSE
65,16,3,FALSE
117,41,2,FALSE
103,34,2,FALSE
15,6,2,FALSE
68,13,1,FALSE
25,11,1,FALSE
143,35,1,FALSE
61,11,0,FALSE
39,15,2,FALSE
108,25,1,FALSE
81,27,2,FALSE
52,15,4,FALSE
92,29,4,FALSE
140,43,2,FALSE
113,30,1,FALSE
90,22,1,FALSE
73,21,1,FALSE
76,18,1,FALSE
151,35,1,FALSE
43,9,0,FALSE
42,10,0,FALSE
91,2,0,FALSE
118,55,1,FALSE
352,157,1,FALSE
83,1,0,FALSE
26,15,1,FALSE
66,34,1,FALSE
48,32,1,FALSE
110,54,1,FALSE
76,32,4,FALSE
130,57,4,FALSE
150,64,4,FALSE
74,31,4,FALSE
176,78,4,FALSE
35,16,1,FALSE
22,16,3,FALSE
8,4,2,FALSE
27,19,2,FALSE
32,15,1,FALSE
55,29,1,FALSE
22,16,2,FALSE
23,16,2,FALSE
21,9,2,FALSE
7,5,3,FALSE
20,8,4,FALSE
69,15,2,FALSE
143,41,2,FALSE
49,17,2,FALSE
21,8,1,FALSE
35,14,3,FALSE
62,25,0,FALSE
74,23,4,FALSE
57,20,2,FALSE
89,28,3,FALSE
59,15,2,FALSE
69,16,0,FALSE
181,68,0,FALSE
41,15,2,FALSE
35,18,0,FALSE
53,21,1,FALSE
10,8,0,FALSE
11,7,2,FALSE
69,20,3,FALSE
109,33,0,FALSE
37,12,2,FALSE
26,12,0,FALSE
67,27,3,FALSE
65,17,0,FALSE
12,7,2,FALSE
76,35,1,FALSE
65,16,1,FALSE
58,15,1,FALSE
34,10,3,FALSE
10,6,1,FALSE
26,13,1,FALSE
48,13,3,FALSE
22,10,1,FALSE
70,29,3,FALSE
44,13,0,FALSE
113,31,1,FALSE
37,16,1,FALSE
13,8,4,FALSE
40,17,4,FALSE
14,12,2,FALSE
11,5,2,FALSE
55,23,0,FALSE
127,44,2,FALSE
40,16,2,FALSE
14,7,1,FALSE
35,18,2,FALSE
25,14,3,FALSE
61,26,2,FALSE
29,15,2,FALSE
62,23,0,FALSE
47,21,2,FALSE
62,22,2,FALSE
5,4,1,FALSE
8,9,2,FALSE
55,13,4,FALSE
61,21,4,FALSE
23,3,3,FALSE
59,18,2,FALSE
70,12,2,FALSE
67,10,4,FALSE
10,5,4,FALSE
88,26,4,FALSE
39,7,0,FALSE
31,13,1,FALSE
50,21,3,FALSE
37,17,1,FALSE
57,26,1,FALSE
53,22,0,FALSE
55,22,2,FALSE
124,78,0,FALSE
45,18,1,FALSE
34,19,1,FALSE
32,19,1,FALSE
33,14,1,FALSE
72,20,2,FALSE
41,16,3,FALSE
97,23,2,FALSE
18,5,4,FALSE
113,40,4,FALSE
89,29,2,FALSE
180,57,4,FALSE
28,11,4,FALSE
34,13,3,FALSE
9,4,3,FALSE
170,55,4,FALSE
52,16,3,FALSE
167,54,3,FALSE
38,10,4,FALSE
39,16,2,FALSE
180,70,2,FALSE
37,15,1,FALSE
39,17,2,FALSE
37,15,0,FALSE
37,12,3,FALSE
67,24,2,FALSE
233,72,2,FALSE
58,19,2,FALSE
8,4,3,FALSE
17,7,0,FALSE
55,21,0,FALSE
39,15,1,FALSE
69,25,3,FALSE
34,17,1,FALSE
138,43,0,FALSE
98,31,1,FALSE
34,15,0,FALSE
77,30,0,FALSE
84,18,3,FALSE
57,13,4,FALSE
14,1,3,FALSE
26,11,2,FALSE
60,28,2,FALSE
108,53,1,FALSE
14,8,0,FALSE
14,6,0,FALSE
40,20,2,FALSE
25,12,0,FALSE
109,32,1,FALSE
96,34,2,FALSE
144,46,4,FALSE
198,54,0,FALSE
64,19,0,FALSE
178,45,0,FALSE
76,26,1,FALSE
114,39,0,FALSE
51,16,1,FALSE
33,7,0,FALSE
64,17,1,FALSE
98,15,2,FALSE
198,59,1,FALSE
52,8,1,FALSE
36,3,1,FALSE
46,6,2,FALSE
3220,1073,1,FALSE
54,9,1,FALSE
80,22,0,FALSE
14,5,3,FALSE
10,4,3,FALSE
99,23,0,FALSE
36,8,2,FALSE
122,36,0,FALSE
48,15,0,FALSE
68,14,0,FALSE
13,9,0,FALSE
31,4,2,FALSE
112,22,3,FALSE
136,31,2,FALSE
201,59,4,FALSE
156,35,4,FALSE
10,3,4,FALSE
29,6,3,FALSE
57,3,2,FALSE
35,2,1,FALSE
146,31,0,FALSE
51,9,0,FALSE
96,19,1,FALSE
63,10,2,FALSE
40,5,0,FALSE
45,9,0,FALSE
35,6,0,FALSE
35,4,1,FALSE
85,12,0,FALSE
55,8,0,FALSE
40,7,0,FALSE
30,4,0,FALSE
222,73,1,FALSE
62,18,1,FALSE
47,7,1,FALSE
51,3,1,FALSE
30,5,0,FALSE
149,35,0,FALSE
32,5,4,FALSE
142,12,0,FALSE
107,32,2,FALSE
7,5,1,FALSE
44,8,2,FALSE
31,6,0,FALSE
62,11,0,FALSE
96,24,0,FALSE
583,173,0,FALSE
335,75,0,FALSE
59,27,0,FALSE
65,16,0,FALSE
273,124,3,FALSE
202,66,1,FALSE
212,104,1,FALSE
137,29,1,FALSE
61,18,1,FALSE
158,30,3,FALSE
86,22,4,FALSE
124,22,1,FALSE
130,23,4,FALSE
189,62,4,FALSE
37,17,0,FALSE
25,2,1,FALSE
213,157,1,FALSE
99,62,2,FALSE
75,56,1,FALSE
4,2,4,FALSE
6,3,4,FALSE
50,8,2,FALSE
90,19,2,FALSE
24,8,3,FALSE
42,12,2,FALSE
38,11,4,FALSE
81,31,2,FALSE
57,51,1,FALSE
13,7,1,FALSE
13,5,3,FALSE
73,18,3,FALSE
79,19,3,FALSE
3,2,3,FALSE
30,10,3,FALSE
42,19,2,FALSE
258,71,1,FALSE
4,4,1,FALSE
21,7,4,FALSE
33,12,4,FALSE
136,23,0,FALSE
87,23,2,FALSE
82,24,3,FALSE
47,9,0,FALSE
67,14,4,FALSE
36,6,0,FALSE
46,2,2,FALSE
37,16,2,FALSE
146,27,1,FALSE
32,8,3,FALSE
97,23,3,FALSE
44,23,1,FALSE
97,23,0,FALSE
200,56,3,FALSE
192,48,4,FALSE
36,8,0,FALSE
88,13,0,FALSE
109,18,4,FALSE
53,17,1,FALSE
71,11,3,FALSE
44,10,2,FALSE
48,12,0,FALSE
35,7,4,FALSE
76,12,2,FALSE
142,31,3,FALSE
25,7,3,FALSE
28,6,3,FALSE
46,12,1,FALSE
101,14,0,FALSE
13,5,4,FALSE
45,10,2,FALSE
121,22,1,FALSE
101,25,3,FALSE
153,34,1,FALSE
65,10,3,FALSE
62,11,3,FALSE
53,17,4,FALSE
40,9,2,FALSE
101,20,1,FALSE
107,26,4,FALSE
58,15,2,FALSE
94,23,3,FALSE
115,31,2,FALSE
70,12,4,FALSE
40,11,3,FALSE
24,17,2,FALSE
79,12,1,FALSE
89,25,1,FALSE
94,37,2,FALSE
15,7,2,FALSE
33,4,1,FALSE
55,8,1,FALSE
48,21,0,FALSE
77,16,2,FALSE
68,20,2,FALSE
104,18,0,FALSE
46,6,4,FALSE
75,11,1,FALSE
64,11,3,FALSE
51,10,1,FALSE
63,12,4,FALSE
38,12,2,FALSE
51,4,0,FALSE
44,11,2,FALSE
183,63,0,FALSE
52,10,1,FALSE
77,23,1,FALSE
82,14,1,FALSE
33,6,1,FALSE
72,13,1,FALSE
57,9,2,FALSE
60,20,3,FALSE
47,10,0,FALSE
51,14,2,FALSE
68,9,3,FALSE
33,17,2,FALSE
93,16,4,FALSE
69,15,3,FALSE
42,12,3,FALSE
68,15,3,FALSE
77,19,0,FALSE
20,7,0,FALSE
54,5,4,FALSE
29,5,4,FALSE
40,8,3,FALSE
54,14,3,FALSE
86,24,0,FALSE
98,26,0,FALSE
113,16,2,FALSE
175,40,1,FALSE
37,8,4,FALSE
67,7,4,FALSE
45,4,2,FALSE
54,9,4,FALSE
44,5,1,FALSE
42,5,0,FALSE
69,14,1,FALSE
45,16,1,FALSE
30,15,1,FALSE
42,15,1,FALSE
63,19,1,FALSE
42,13,2,FALSE
44,16,0,FALSE
40,17,2,FALSE
61,14,1,FALSE
24,11,3,FALSE
21,9,3,FALSE
28,11,3,FALSE
49,22,3,FALSE
43,17,1,FALSE
136,56,3,FALSE
23,7,3,FALSE
76,21,3,FALSE
49,16,0,FALSE
5,3,0,FALSE
65,15,0,FALSE
42,14,2,FALSE
33,12,0,FALSE
121,35,3,FALSE
31,13,2,FALSE
9,5,1,FALSE
26,10,2,FALSE
3,3,2,FALSE
85,28,2,FALSE
180,41,1,FALSE
82,19,3,FALSE
41,6,3,FALSE
101,16,1,FALSE
44,7,1,FALSE
89,12,1,FALSE
50,6,1,FALSE
36,5,1,FALSE
42,7,1,FALSE
23,4,3,FALSE
95,29,3,FALSE
53,14,1,FALSE
89,19,1,FALSE
33,8,4,FALSE
49,9,1,FALSE
18,12,1,FALSE
46,2,3,FALSE
37,10,3,FALSE
30,9,2,FALSE
74,17,2,FALSE
160,27,3,FALSE
103,18,3,FALSE
48,12,1,FALSE
46,13,2,FALSE
51,13,2,FALSE
109,18,3,FALSE
116,23,2,FALSE
29,11,2,FALSE
50,22,4,FALSE
43,12,4,FALSE
99,16,2,FALSE
34,13,2,FALSE
56,13,2,FALSE
30,5,2,FALSE
32,4,4,FALSE
31,13,3,FALSE
44,16,4,FALSE
56,10,1,FALSE
87,17,1,FALSE
98,13,1,FALSE
29,13,1,FALSE
55,12,0,FALSE
98,19,4,FALSE
45,11,4,FALSE
44,11,4,FALSE
42,10,4,FALSE
41,7,0,FALSE
76,19,0,FALSE
23,6,3,FALSE
19,8,2,FALSE
50,15,1,FALSE
59,16,1,FALSE
15,7,1,FALSE
121,36,1,FALSE
57,16,1,FALSE
20,12,1,FALSE
47,24,1,FALSE
82,28,2,FALSE
49,25,1,FALSE
53,19,2,FALSE
130,26,0,FALSE
147,48,1,FALSE
19,11,1,FALSE
93,21,1,FALSE
47,11,4,FALSE
23,10,2,FALSE
21,10,2,FALSE
31,4,0,FALSE
75,18,3,FALSE
18,9,3,FALSE
12,7,3,FALSE
9,5,3,FALSE
35,13,3,FALSE
13,8,1,FALSE
5,5,0,FALSE
14,9,2,FALSE
48,13,2,FALSE
7,7,2,FALSE
21,8,3,FALSE
28,10,3,FALSE
71,22,1,FALSE
73,20,4,FALSE
105,22,1,FALSE
58,16,2,FALSE
37,14,1,FALSE
29,9,2,FALSE
77,17,1,FALSE
40,10,3,FALSE
67,11,2,FALSE
73,23,0,FALSE
39,12,2,FALSE
41,14,2,FALSE
46,19,3,FALSE
62,16,3,FALSE
52,18,3,FALSE
36,13,3,FALSE
6,6,0,FALSE
24,12,1,FALSE
33,12,3,FALSE
44,16,2,FALSE
48,6,1,FALSE
6,5,1,FALSE
37,19,1,FALSE
8,5,4,FALSE
41,17,1,FALSE
27,11,2,FALSE
40,15,1,FALSE
25,9,3,FALSE
49,16,4,FALSE
95,25,3,FALSE
89,14,0,FALSE
28,5,3,FALSE
93,28,3,FALSE
69,20,1,FALSE
138,49,0,FALSE
63,16,0,FALSE
205,42,2,FALSE
55,11,3,FALSE
992,229,1,FALSE
28,7,3,FALSE
57,12,1,FALSE
39,12,3,FALSE
59,13,3,FALSE
38,11,3,FALSE
17,3,3,FALSE
71,34,0,FALSE
82,20,4,FALSE
102,17,3,FALSE
34,17,4,FALSE
13,8,2,FALSE
14,7,2,FALSE
42,13,4,FALSE
33,19,2,FALSE
51,15,1,FALSE
76,35,4,FALSE
51,11,3,FALSE
92,23,1,FALSE
73,10,3,FALSE
72,12,4,FALSE
106,23,3,FALSE
19,7,2,FALSE
133,34,1,FALSE
56,9,1,FALSE
48,10,3,FALSE
74,12,4,FALSE
103,25,2,FALSE
70,16,1,FALSE
45,22,4,FALSE
74,28,3,FALSE
5,3,4,FALSE
17,8,4,FALSE
49,17,4,FALSE
34,11,3,FALSE
9,5,4,FALSE
24,8,4,FALSE
104,24,4,FALSE
70,16,3,FALSE
125,22,4,FALSE
43,9,3,FALSE
69,10,3,FALSE
87,8,0,FALSE
75,20,2,FALSE
81,14,1,FALSE
65,12,3,FALSE
39,10,4,FALSE
167,33,2,FALSE
52,11,4,FALSE
74,23,3,FALSE
35,6,4,FALSE
79,16,1,FALSE
73,15,2,FALSE
29,5,2,FALSE
103,22,2,FALSE
36,16,2,FALSE
76,14,2,FALSE
106,25,2,FALSE
77,18,2,FALSE
108,25,2,FALSE
50,14,2,FALSE
135,30,2,FALSE
70,3,0,FALSE
268,4,0,FALSE
1386,255,1,FALSE
255,1,0,FALSE
131,26,2,FALSE
124,30,0,FALSE
117,28,0,FALSE
92,20,1,FALSE
95,28,2,FALSE
73,15,1,FALSE
77,16,0,FALSE
20,9,0,FALSE
24,17,0,FALSE
19,9,1,FALSE
63,18,1,FALSE
128,21,4,FALSE
106,19,2,FALSE
42,8,4,FALSE
93,19,1,FALSE
53,14,3,FALSE
40,10,4,FALSE
30,13,1,FALSE
27,1,1,FALSE
49,7,1,FALSE
31,5,2,FALSE
206,49,2,FALSE
36,12,3,FALSE
79,20,0,FALSE
53,8,0,FALSE
54,11,3,FALSE
31,1,1,FALSE
76,13,1,FALSE
74,14,1,FALSE
73,16,0,FALSE
232,65,1,FALSE
37,6,3,FALSE
142,38,0,FALSE
26,3,1,FALSE
31,8,3,FALSE
52,9,0,FALSE
101,34,1,FALSE
90,24,2,FALSE
46,13,0,FALSE
34,15,1,FALSE
32,14,1,FALSE
189,48,2,FALSE
67,15,0,FALSE
67,13,1,FALSE
154,38,2,FALSE
46,11,0,FALSE
56,11,2,FALSE
51,13,0,FALSE
38,12,1,FALSE
35,11,2,FALSE
81,22,2,FALSE
60,16,2,FALSE
